id,taxyr,businessname1,businessname2,ein,votingmembersgoverningbodycnt,votingmembersindependentcnt,totalemployeecnt,totalvolunteerscnt,activityormissiondesc,typeoforganizationcorpind,typeoforganizationtrustind,typeoforganizationassocind,typeoforganizationotherind,otherorganizationdsc,formationyr,legaldomicilestatecd,legaldomicilecountrycd
201612029349300906,2015,DENVER URBAN SCHOLARS,,841280659,13,13,20,90,"DENVER URBAN SCHOLARS PARTNERS WITH HIGH POVERTY, HIGH PERFORMING SCHOOLS TO UNLOCK THE POTENTIAL OF STUDENTS FACING ADDED CHALLENGES BY CREATING INDIVIDUAL PATHWAYS TO CAREER AND COLLEGE.",t,f,f,f,,1994,CO,
201510129349300926,2013,Club 32,,460918709,7,0,0,0,"The purpose of the organization is to provide to members the opportunity to participate in activities related to and to have experiences with the Team and other personnel of the Denver Broncos Football Club (""Broncos"").",t,f,f,f,,2012,CO,
201632049349301158,2015,MONTROSE COUNTY HOUSING AUTHORITY,,840833805,5,5,7,5,PROVIDES HOUSING ASSISTANCE TO SENIOR CITIZENS AND VERY LOW INCOME FAMILIES.,t,f,f,f,,1981,CO,
201731329349300148,2016,BENEDICTINE FELLOWSHIP OF ST LAURENCE,,201937198,6,6,0,6,BRING MEN AND WOMEN TO FAITH IN JESUS CHRIST THROUGH THE SCRIPTURAL RULE OF ST. BENEDICT.,t,f,f,f,,2004,CO,
201522439349300112,2014,Fort Morgan Heritage Foundation,,846039410,17,17,0,16,"Preserve the history and culture of NE Colorado through collecting, interpreting, researching, and exhibiting materials reflecting the diverse history and traditions of hte area.",t,f,f,f,,1970,CO,
201141319349302424,2010,STILL WATER FOUNDATION,,680619025,6,6,2,,AFTER SCHOOL MUSIC AND SPORTS PROGRAMS FOR ALL PERSONS REGARDLESS OF RACE CREED OR COLOR CURRENTLY APPROXIMATELY 100 STUDENTS ARE ENROLLED,t,f,f,f,,2008,CO,
201410419349300721,2012,PROFESSIONAL ASSOCIATION OF,THERAPEUTIC HORSEMANSHIP INTERNAT'L,237169769,15,15,24,45000,"PATH INTERNATIONAL CHANGES AND ENRICHES LIVES BY PROMOTING EXCELLENCE IN EQUINE-ASSISTED ACTIVITIES AND THERAPIES FOR CHILDREN AND ADULTS WHO ARE CHALLENGED PHYSICALLY, EMOTIONALLY, OR MENTALLY.",t,f,f,f,,1969,CO,
201303199349308160,2012,RED MOUNTAIN DITCH COMPANY,,840744049,7,7,1,0,DELIVERY OF IRRIGATION WATER TO SHAREHOLDERS,t,f,f,f,,1978,CO,
201503419349300235,2014,DENVER CENTER FOR INTERNATIONAL STUDIES FOUNDATION,,841229412,12,12,1,60,DCIS FOUNDATION SEEKS TO REALIZE THE RESOURCES NECESSARY FOR THE DEVELOPMENT OF TOMORROW'S GLOBAL CITIZENS.,t,f,f,f,,1985,CO,
201111729349300906,2010,Ligonier Ministries Inc,,251298611,9,6,136,300,"Dissemination of information, instruction, and training on Reformed Christian doctrine.",t,f,f,f,,1975,FL,
201622259349300522,2015,DENVERWORKS INC,,841349649,11,11,10,50,THE DENVERWORKS MINISTRY EMPOWERS THE UNEMPLOYED AND THOSE WITH BARRIERS TO EMPLOYMENT TO BECOME SELF-SUPPORTING THROUGH JOB PREPARATION AND PLACEMENT.,t,f,f,f,,1996,CO,
201603169349304855,2015,Peak Vista Community Health Ctrs Foundation,,203640104,13,13,0,0,TO SUSTAIN EXCEPTIONAL HEALTHCARE FOR PEOPLE FACING ACCESS BARRIERS.,t,f,f,f,,2006,CO,
201703219349300500,2016,COLORADO MASONS VOLUNTARY PERPETUAL MEMBERSHIP FUN,,841226243,5,1,0,4,"RECEIVING, BEING THE CUSTODIAN OF AND ACCOUNTABLE FOR, INVESTING, REINVESTING, DISBURSING AND MANAGING THE MONIES OF THE VOLUNTARY PERPETUAL MEMBERSHIP FUND OF THE MOST WORSHIPFUL GRAND LODGE OF ANCIENT FREE AND ACCEPTED MASONS OF COLORADO.",t,f,f,f,,1993,CO,
201111369349302521,2010,AGIA SOPHIA INC,,412198636,0,0,0,,Religious education. Religious education.,f,f,f,f,,2006,CO,
201530489349301748,2013,JICA BUILDING CORPORATION,,462192317,1,1,0,0,"THE ONLY ACTIVITY OF JICA BUILDING CORPORATION IS PROVIDING A BUILDING TO JAMES IRWIN CHARTER ACADEMY, A SCHOOL ORPERATED BY JAMES IRWIN CHARTER SCHOOLS.",t,f,f,f,,2013,CO,
201331919349300243,2012,CHINA PARTNER,,650200012,9,7,3,11,"HELP CHURCHES IN CHINA FULFILL THE GREAT COMMISSION THROUGH TRAINING EMERGING CHRISTIAN LEADERS. TRAIN LEADERS IN EVANGELISM, EVANGELISTIC PREACHING, PASTORAL CARE, AND LEADERSHIP THROUGH SEMINARIES AND BIBLE SCHOOL IN CHINA. DISTRIBUT THEOLOGICAL STUDY BOOKS AND BIBLES.",f,f,f,f,,,,
201502599349300315,2014,Healthy Living Systems Inc,,841404627,7,7,0,,"Provide affordable housing units in Flagler, Seibert, Stratton and Vona, Colorado.",t,f,f,f,,1999,CO,
201720679349300737,2016,MONARCH HIGH SCHOOL MUSIC BOOSTERS,,810598147,8,8,0,,BAND AND ORCHESTRA BOOSTER,t,f,f,f,,2006,CO,
201113199349303756,2010,KIDS CROSSING INC,,841251585,5,5,50,10,LICENSE AND SUPERVISE FOSTER HOMES FOR THE CARE OF CHILDREN 0 - 21.,t,f,f,f,,1993,CO,
201343199349307754,2012,Good Neighbor Garage,,061802862,7,7,8,,"Good Neigbor Garage helps to relieve burdens on the poor seeking employment by providing to them, at below fair market value, dependable used cars. This allows the recipient to obtain and keep a job that they otherwise would not be able to. Additionally, Good Neighbor Garage provides job training for individuals in the area of automotive industry skills.",t,f,f,f,,2006,CO,
201210739349300406,2010,ASSOCIATION OF PHYSICIAN ASSISTANTS,IN CARDIOVASCULAR SURGERY,592147565,11,11,0,,"THE ASSOCIATION IS OPERATED FOR EDUCATIONAL, AND SCIENTIFIC AND POLITICAL PURPOSES TO ENCOURAGE SPECIALIZATION IN THIS FIELD; TO RAISE THE STANDARDS OF THE SPECIALTY BY PROVIDING OR ENCOURAGING CONTINUING MEDICAL EDUCATION; AND TO REPRESENT CARDIOVASCULAR AND THORACIC PHYSICIAN ASSISTANTS AND PHYSICIAN ASSISTANT STUDENTS SO AS TO MAXIMIZE THE BENEFIT OF THEIR SERVICES TO THE PUBLIC.",t,f,f,f,,1981,FL,
201221329349303032,2011,BIOLOGICAL SCIENCES CURRICULUM STUDY INC,,840622557,11,11,46,10,THE MISSION OF BSCS IS TO TRANSFORM SCIENCE TEACHING AND LEARNING THROUGH RESEARCH AND DEVELOPMENT THAT STRENGTHENS LEARNING ENVIRONMENTS AND INSPIRES A GLOBAL COMMUNITY OF SCIENTIFICALLY LITERATE CITIZENS.,t,f,f,f,,1958,CO,
201322029349300102,2012,DENVER RESEARCH INSTITUTE,,841392442,7,2,48,0,"THE DENVER RESEARCH INSTITUTE WAS ESTABLISHED FOR THE PURPOSE OF PROVIDING MEDICAL RESEARCH AND EDUCATIONAL PROGRAMS RELATED TO ADVANCING THE RESEARCH MISSION OF THE VETERAN'S AFFAIRS MEDICAL CENTER IN DENVER, CO.",t,f,f,f,,1997,CO,
201201469349300760,2010,COMMUNITY MEDIATION PROJECT,,841502863,4,2,2,,Marriage Education and Conflict Resolution,t,f,f,f,,1999,CO,
201532589349301173,2014,WILLIAM J PALMER PARKS FOUNDATION INC,,840763346,22,22,10,30,TO GUARANTEE THAT OPEN LANDS REMAIN A PART OF SOUTHEASTERN COLORADO'S HERITAGE.,t,f,f,f,,1977,CO,
201743249349300814,2016,TRI LAKES CENTER FOR THE ARTS,,841462039,7,7,0,6,"maintaining a facility to provide arts, music, and educational programs",t,f,f,f,,1999,CO,
201702209349301420,2016,PENNOCK CENTER FOR COUNSELING,,200986823,7,7,9,20,"PENNOCK CENTER FOR COUNSELING MAKES MENTAL HEALTH SERVICES ACCESSIBLE BY FILLING A GAP IN MENTAL HEALTH SERVICES FOR THE UNINSURED, UNDERINSURED AND WORKING POOR BY PROVIDING AFFORDABLE INDIVIDUAL, COUPLE, FAMILY AND GROUP PSYCHOTHERAPY AND SUPPORT SERVICES TO THOSE IN NEED. NO ONE IS TURNED AWAY BASED ON INABILITY TO PAY. FEES FOR SERVICES ARE BASED ON A SLIDING FEE SCALE ACCORDING TO INCOME. PENNOCK CENTER FOR COUNSELING PROVIDES ACCESS TO QUALITY MENTAL HEALTH SERVICES FOR THE UNDERSERVED DUE TO SOCIO-ECONOMIC OR GEOGRAPHIC CIRCUMSTANCES, AND WORKS IN COLLABORATION WITH OUR PARTNER ORGANIZATIONS TO MAKE OUR COMMUNITY A HEALTHIER PLACE.",t,f,f,f,,2005,CO,
201643499349300824,2015,REACHOUT CRESTVIEW,,841512387,22,22,0,150,"SUPPORT ACADEMIC ENRICHMENT, SCHOLARSHIPS, AND CAPITAL IMPROVEMENTS OF CREST VIEW ELEMENTARY.",t,f,f,f,,1999,CO,
201630479349302048,2014,THE GREEN GABLES COUNTRY CLUB,,840217390,12,12,0,0,"GREEN GABLES COUNTRY CLUB WAS ORGANIZED AS A PRIVATE, SOCIAL, ATHLETIC CLUB WHICH WAS DISSOLVED IN JUNE 2011.",t,f,f,f,,1990,CO,
201501329349303105,2013,SOUTH METRO DENVER,REALTOR ASSOCIATION INC,840523265,13,13,8,25,"THE SOUTH METRO DENVER REALTOR ASSOCIATION WAS ESTABLISHED TO SERVE REALTORS IN THE DENVER, COLORADO SOUTH SUBURBAN, METRO AREA",t,f,f,f,,1958,CO,
201411059349301251,2013,COLORADO PROFESSIONAL RODEO ASSOCIATION,,840706178,35,17,2,35,THIS ASSOCIATION SANCTIONS RODEOS IN A FOUR STATE REGION AND SPONSORS A YEAR END FINAL RODEO FOR THE TOP 12 CONTESTANTS FROM EACH EVENT.,t,f,f,f,,1975,CO,
201513209349307526,2014,Hydro Research Foundation Inc,,521851292,17,17,0,,"THE FOUNDATION DEVELOPS RESEARCH AND EDUCATION PROGRAMS TO ADVANCE KNOWLEDGE IN AND TO BUILD AWARENESS OF THE BENEFITS OF HYDROPOWER.THE FOUNDATION USES AN INDUSTRY BASED STEERING GROUP TO OVERSEE THE GRANT PROCESS FOR THE HYDRO FELLOWSHIP AND RESEARCH AWARD PROGRAMS. THE STEERING GROUP IS RESPONSIBLE FOR SETTING SELECTION CRITERIA, REVIEWING APPLICATIONS, AND SELECTING THE CLASS OF FELLOWS AND RESEARCHERS. THE STUDENTS ARE THEN ASSIGNED MENTORS FROM THE FOUNDATION AND WITHIN THE HYDROPOWER INDUSTRY WHO GUIDE THEM TRHOUGH THEIR RESEARCH UNTIL THEIR OWORK IS PRESENDTED AT ONE OF THE NATIONAL INDUSTRY CONFERENCES. ALL FINANCIAL ASSISTANCE GIVEN TO THE FELLOWS AND RESEARCHERS, WHICH INCLUDES TUITION ALLOWANCES AND SOME MEDICAL AND LIVING STIPENDS, ARE ADMINISTERED BY THE EXECUTIVE DIRECTOR AND PROGRAM DIRECTOR.",t,f,f,f,,1994,CO,
201522459349301217,2014,COLORADO ASSOCIATION FOR GIFTED AND,TALENTED,841155822,28,28,0,47,"TO FOSTER AN UNDERSTANDING OF ALL GIFTED CHILDREN AND THEIR EXCEPTIONAL NEEDS, AND TO ADVOCATE FOR APPROPRIATE EDUCATION THROUGH PARTNERSHIPS WITH EDUCATORS, PARENTS, ADMINISTRATORS, LEGISLATORS, AND THE GENERAL PUBLIC.",t,f,f,f,,1989,CO,
201731389349301153,2016,ECUADOR EARTHQUAKE RELIEF FUND INC,,812812506,5,5,0,,"WE EXIST TO HELP THE PEOPLE OF ECUADOR REBUILD THEIR LIVES. APRIL 16TH 2016, ECUADOR WAS STRUCK BY THE MOST POWERFUL EARTHQUAKE THE COUNTRY HAS SEEN SINCE 1949. WE ARE HERE TO RECOVER AND REBUILD ECUADOR AND THE PEOPLE OF ECUADOR.",t,f,f,f,,2016,CO,
201503079349300970,2014,GROWING HOME INC,,841461503,8,8,36,1450,GROWING HOME GUIDES CHILDREN AND THEIR FAMILIES ON THE PATH TO A BRIGHTER FUTURE.,t,f,f,f,,1998,CO,
201332209349301303,2012,Mike Altschuler Foundation - Opportunities for Hope,,273055875,4,4,0,20,"The Mike Altschuler Foundation - Opportunities for Hope was formed in memory of Mike Altschuler. This charitable foundation was formed in 2010 to help young people ages 12-26 and their families in their struggle with substance abuse. Effective recovery is extremely difficult and expensive. We endeavor to provide hope through the following opportunities: 1) provide a resource center that consolidates information, experience and expertise in effectively addressing mood disorders and substance abuse as it relates to chemical imbalances and genetic factors 2) provide assistance in treatment funding for youth and families struggling with the cost of effective solutions 3) provide research funding for chemical imbalance and genetic solutions.",t,f,f,f,,2010,CO,
201731289349301058,2016,Glass Hearts A Colorado NonProfit,Organization,274102573,3,3,2,0,"To work with those whose ""hearts are broken and seek to be healed. The Organization provides outreach services to the greater Metro-Denver Community with the primary focus on 16-30 year old adult and parents. The focus is in providing wrap-around services that work to serve the physical, emotional, educational, and spiritual components to each client's life.",t,f,f,f,,2010,CO,
201633129349300433,2015,DISABLED AMERICAN VETERANS,,840615132,5,5,0,,improvement of life for disabled veterans,t,f,f,f,,1950,CO,
201531569349300733,2014,THE KEYSTONE SCIENCE SCHOOL INC,,461735364,7,7,0,163,EDUCATE YOUTH AND ADULTS TO BROADEN PERSPECTIVES & FOSTER APPRECIATION FOR ENGAGED CITIZENSHIP.,t,f,f,f,,2013,CO,
201241029349300334,2011,NORTH AMERICAN HANDICO,,203295171,4,4,49,6,Employment Training Center for disabled persons,t,f,f,f,,2005,CO,
201511359349306816,2013,WOMEN'S RESOURCE AGENCY INC,,840747154,12,12,3,0,TO EMPOWER WOMEN AND GIRLS TO ATTAIN AND MAINTAIN PERSONAL SELF-SUFFICIENCY AND ECONOMIC INDEPENDENCE.,t,f,f,f,,1979,CO,
201342979349300614,2012,THE MORRISON THEATRE COMPANY,,841203129,9,8,1,45,TO BE AN EDUCATIONAL AND EXPERIENCE ORIENTED PROFESSIONAL THEATRE.,t,f,f,f,,1992,CO,
201732339349300868,2016,Colorado Mental Wellness Network,,460547882,7,7,5,5,"Provide individuals with mental health diagnoses education and opportunities for achieving their goals. The three primary goals of the organization are; 1) Empower individuals to improve their overall health and wellness through whole health action planning and self-care tools, 2) Change community perceptions of mental illness through advocacy efforts and collaboration, and 3) Prepare the peer workforce for meaningful employment within the behavioral health field.",t,f,f,f,,2013,CO,
201603169349304260,2015,Bootstraps Inc,,840800861,14,14,1,50,Provide scholarships and student loans,t,f,f,f,,1945,CO,
201512399349300041,2014,FORT LUPTON DEVELOPMENT CORP,,237183742,4,4,0,4,PROMOTE ECONOMIC DEVELOPMENT,t,f,f,f,,1975,CO,
201520169349300207,2013,TRI-LAKES CARES,,742501356,10,10,18,175,"TRI-LAKES CARES IS A COMMUNITY BASED, VOLUNTEER SUPPORTED, RESOURCE CENTER WHOSE PURPOSE IS TO IMPROVE PEOPLE'S LIVES THROUGH EMERGENCY, RELIEF, AND SELF-SUFFICIENCY PROGRAMS.",t,f,f,f,,1984,CO,
201340089349301004,2011,CARBONDALE COMMUNITY NONPROFIT CENTER,,800206000,7,5,2,10,RENT OFFICE SPACE TO CARBONDALE COMMUNITY NONPROFITS,t,f,f,f,,2008,CO,
201641379349303304,2015,PATRIOT BOOT CAMP,,472000389,4,0,2,10,HELPING MILITARY VETERANS AND SPOUSES BUILD TECHNOLOGY COMPANIES,t,f,f,f,,2015,CO,
201111339349300001,2010,ROCKY MOUNTAIN HONORS CAMP,,711023301,9,9,0,20,Christian outreach through the camping ministry,t,f,f,f,,2007,CO,
201102209349301570,2010,WESTERN BUSINESS ROUNDTABLE,,870357561,11,11,0,0,PROVIDE A COMMON VOICE FOR THE BUSINESS COMMUNITY IN THE WEST; ESTABLISH A BALANCED VIEWPOINT BETWEEN ECONOMIC DEVELOPMENT AND ENVIRONMENTAL PRESERVATION; PROVIDE A FORUM FOR THE RESOLUTION OF BUSINESS AND INDUSTRY PROBLEMS ON A REGIONAL BASIS,t,f,f,f,,1999,CO,
201420459349302257,2012,FAMILIES FIRST INC,,840963358,17,17,53,52,THE MISSION OF FAMILIES FIRST IS TO PROVIDE SERVICES TO STRENGTHEN FAMILIES AND TO PROTECT CHILDREN FROM THE CYCLE OF CHILD ABUSE AND NEGLECT.,t,f,f,f,,1984,CO,
201713199349306686,2016,James Kirk Bernard Foundation,C/O Sallie Bernard,271791881,5,3,0,0,"The James Kirk Bernard Foundation honors the life, work, and passions of Jamie Bernard. The fund will focus on scientific research on suicide and autism and services for those affected. In addition, the fund will support the community that supported Jamie, Bard College. Finally the fund will support the various humanitarian effors that Jamie cared so deeply about.",t,f,f,f,,2010,CO,
201702839349301910,2016,Samaritan Counseling Center,,841044412,11,11,24,,"Centus is a top-tier provider of behavioral health services, education, and programs in metro Denver. We take pride in integrating every client's questions and concerns about their physical, behavioral, an spiritual self. We are champions of hopeful and healthy living.",f,f,t,f,,1982,CO,
201711249349301666,2015,HEART AND HAND CENTER,,454251869,9,9,30,75,"BY CREATING A NURTURING COMMUNITY, HEART & HAND EMPOWERS ALL YOUNG PEOPLE TO REALIZE THEIR POTENTIAL.",t,f,f,f,,2012,CO,
201300739349300410,2011,CURIOUS THEATRE COMPANY,,841364297,16,16,87,142,THE MISSION OF CURIOUS THEATRE COMPANY IS TO ENGAGE THE COMMUNITY IN IMPORTANT CONTEMPORARY ISSUES THROUGH PROVOCATIVE MODERN THEATRE.,t,f,f,f,,1998,CO,
201112289349300816,2010,VAIL INTERNATIONAL HOCKEY TOURNAMENT INC,,841338927,3,0,0,0,"TO RAISE FUNDS FOR PROMOTION OF ATHLETIC, CULTURAL AND EDUCATIONAL FUNCTIONS",t,f,f,f,,1996,CO,
201302319349300125,2012,MUSTANG SPORTS CLUB INC,,263564434,3,3,0,20,THE ORGANIZATIONS PRIMARY MISSION IS TO CREATE OPPORTUNITIES FOR BOYS AND GIRLS TO PLAY TEAM SPORTS TOGETHER AT A YOUNG AGE WHERE THEY CAN LEARN ESSENTIAL SKILLS AND LIFE LESSONS IN WAYS THAT ARE CONSISTENT WITH BEST PRACTICES IN YOUTH ATHLETICS.,t,f,f,f,,2008,CO,
201331199349300148,2011,ROARING FORK VALLEY EARLY LEARNING FUND,,550873041,7,7,7,0,EDUCATIONAL ASSISTANCE FOR YOUNG CHILDREN,t,f,f,f,,2003,CO,
201500629349300320,2013,MAPLETON EDUCATION FOUNDATION,,841205807,15,15,0,17,IMPROVING ACCESS TO POST-SECONDARY EDUCATION; ENCOURAGING INNOVATION AND CREATIVITY IN THE CLASSROOM; HELPING STUDENTS PARTICIPATE IN DISTRICT ACTIVITIES AND PROGRAMS; ENGAGING THE LOCAL AND EXTENDED COMMUNITIES TO ADDRESS THE NEEDS AND RECOGNIZE THE ACHIEVEMENTS OF MAPLETON STUDENTS.,t,f,f,f,,1992,CO,
201142229349300919,2010,NATIONAL ASSOCIATION OF RV PARKS AND CAMPGROUNDS,,371021414,20,20,11,0,"THE NATIONAL ASSOCIATION OF RV PARKS & CAMPGROUNDS IS AN ASSOCIATION OF CAMPGROUNDS, RV PARKS AND RESORTS, INDUSTRY SUPPLIERS, CAMPING EQUIPMENT MANUFACTURERS, FRANCHISERS AND OTHERS COMMITTED TO PROMOTING THE GROWTH AND WELFARE OF THE RV PARK AND CAMPGROUND SECTOR OF THE OUTDOOR HOSPITALITY INDUSTRY THROUGH DEVELOPMENT AND IMPLEMENTATION OF GOVERNMENT/REGULATORY, EDUCATIONAL, AND PROMOTIONAL PROGRAMS AND ACTIVITIES. THE ASSOCIATION IS COMMITTED TO SERVING THE NEEDS OF ITS MEMBERS, THE STATE CAMPGROUND/RV PARK ASSOCIATIONS, AND THE CAMPING PUBLIC.",t,f,f,f,,1966,CO,
201102589349300725,2010,AFRICAID INC,,841549841,12,12,0,129,AFRICAID IS A NONPROFIT ORGANIZATION THAT SUPPORTS GIRLS' EDUCATION IN AFRICA IN ORDER TO PROVIDE YOUNG WOMEN WITH THE OPPORTUNITY TO TRANSFORM THEIR LIVES AND THE FUTURES OF THEIR COMMUNITIES.,t,f,f,f,,2000,CO,
201623429349300772,2015,The Food Bank for Larimer County,,742336171,12,12,55,2625,To provide food to all in need through community partnerships and hunger relief programs. Our vision is a hunger-free Larimer County.,t,f,f,f,,1984,CO,
201122179349300632,2010,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,,840523624,7,7,17,10,State Chartered Credit Union,t,f,f,f,,1935,CO,
201701319349305800,2015,ROCKY MOUNTAIN PLANNED PARENTHOOD INC,,840404253,26,25,535,200,TO PROVIDE AFFORDABLE AND ACCESSIBLE FAMILY PLANNING AND RELATED HEALTH SERVICES.,t,f,f,f,,1916,CO,
201611319349301726,2015,COURT APPOINTED SPECIAL ADVOCATES,,841409144,14,14,4,86,COURT APPOINTED CHILD ADVOCACY.,t,f,f,f,,1997,CO,
201712349349301011,2016,DIVINE FELINE,,263781322,8,8,8,35,TO PROVIDE SPAY/NEUTER SERVICES FOR FERAL AND PET CATS,t,f,f,f,,2009,CO,
201541949349300919,2014,THE HUMANE SOCIETY OF WELD COUNTY,,840608546,7,7,47,160,"PROMOTE THE HUMANE TREATMENT OF ANIMALS THROUGH CARE, ADVOCACY AND COMMUNITY EDUCATION",t,f,f,f,,,,
201502249349302260,2014,DENVER BIKE SHARING,,264028327,16,16,24,21,"PROMOTE HEALTH, QUALITY OF LIFE AND PRESERVATION OF THE ENVIRONMENT IN DENVER BY BUILDING AND OPERATING A COMPREHENSIVE, CITY-WIDE BIKE SHARING SYSTEM.",t,f,f,f,,2009,CO,
201732219349300133,2016,THE CHILDREN'S OUTREACH,,841435943,5,2,8,,"CHILDREN'S OUTREACH IS ORGANIZED AND OPERATED EXCLUSIVELY FOR THE BENEFIT OF, TO PERFORM THE FUNCTIONS OF AND CARRYOUT THE PURPOSES OF SHILOH HOME, INC. A COLORADO NOT-FOR-PROFIT CORPORATION.",t,f,f,f,,1998,CO,
201401299349302670,2013,NATIONAL FOUNDATION FOR FERTILITY,RESEARCH,208702202,7,7,18,,ADVANCE UNDERSTANDING OF HUMAN REPRODUCTION THROUGH HIGH QUALITY LABORATORY AND CLINICAL RESEARCH TO IMPROVE HUMAN REPRODUCTION POTENTIAL AND TRANSLATE DISCOVERIES INTO THE CLINICAL ENVIRONMENT,t,f,f,f,,2007,CO,
201320729349300207,2012,LA CLINICA TEPEYAC INC,,841285505,11,11,29,35,PROVIDE CULTURALLY COMPETENT HEALTH CARE AND PREVENTATIVE HEALTH SERVICES FOR THE MEDICALLY UNDERSERVED,t,f,f,f,,1994,CO,
201133189349304778,2010,TENDERFOOT CHILD AND FAMILY DEVELOPMENT CENTER,,841478699,4,4,45,20,"TO PROVIDE AFFORDABLE & QUALITY FULL AND PART TIME CHILD CARE TO RESIDENTS OF THE GUNNISON, COLORADO AREA. SERVICES ARE PROVIDED FOR INFANTS THROUGH SCHOOL AGE CHILDREN.",t,f,f,f,,1998,CO,
201103159349302495,2010,The Qalandar School dba The Boulder,Inst For Nature and The Human Spirit,841288920,9,7,2,0,ENVIRONMENTAL AND SOCIAL ACTIVIST EDUCATION,t,f,f,f,,1995,CO,
201331239349300743,2012,Ransomed Heart Ministries,,841535770,7,4,15,60,"This Organization exists to restore men and women to live from their heart -as God's intimate allies - by recovering the treasure of the Gospel of Jesus Christ, entrusting that message to men and women who have been transformed by it, and training them to do the same for others.",t,f,f,f,,2001,CO,
201101519349300310,2009,Residence at franklin park Inc,,840630940,5,4,0,4,"PROVIDE LOW INCOME HOUSING FOR ELDERLY, MOBILITY-IMPAIRED AND HANDICAPPED PERSONS.",t,f,f,f,,1930,CO,
201102169349300310,2010,Proclamation Ministries Inc,,470870826,2,0,1,0,"We are an evangelistic organization dedicated to proclaim the salvation of the Lord, His glory among the nations, and His wonders among all peoples. Training and education are essential for developing mature Christians and servant leaders. We provide seminars and workshops in the areas of evangelism, apologetics, and Christian living to help believers share their faith in Christ with others. Our purpose is not to take the place of the local church, which is the body of Christ on earth, but to be an extension of the church in reaching the lost. In cooperation with local churches, Proclamation Ministries endeavors to engage in missionary evangelism through crusades, training of national leaders, acts of compassion, and by supporting native missionaries as the Lord enables us.",t,f,f,f,,2000,CO,
